epoch,training_loss,val_loss
0,0.0543224923312664,0.30149462819099426
1,0.05398999899625778,0.3013741374015808
2,0.05383449047803879,0.3012734651565552
3,0.05371515452861786,0.30118265748023987
4,0.05361142009496689,0.301098108291626
5,0.053516678512096405,0.30101826786994934
6,0.05342802777886391,0.30094215273857117
7,0.05334394425153732,0.3008692264556885
8,0.05326353386044502,0.30079901218414307
9,0.05318622291088104,0.3007313013076782
10,0.05311161279678345,0.300665944814682
11,0.05303942784667015,0.3006027042865753
12,0.05296944081783295,0.300541490316391
13,0.0529014877974987,0.3004821538925171
14,0.052835434675216675,0.30042457580566406
15,0.05277116596698761,0.30036869645118713
16,0.05270857736468315,0.30031442642211914
17,0.05264759063720703,0.3002617657184601
18,0.05258811265230179,0.3002105951309204
19,0.052530087530612946,0.30016082525253296
20,0.052473437041044235,0.30011242628097534
21,0.05241810530424118,0.30006536841392517
22,0.052364036440849304,0.3000195622444153
23,0.05231117457151413,0.2999749183654785
24,0.05225945636630058,0.2999315559864044
25,0.05220884829759598,0.2998891770839691
26,0.05215928703546524,0.29984796047210693
27,0.05211073160171509,0.29980775713920593
28,0.05206313729286194,0.29976850748062134
29,0.05201645940542221,0.29973021149635315
30,0.05197064206004143,0.2996928095817566
31,0.0519256591796875,0.29965630173683167
32,0.05188145488500595,0.2996206283569336
33,0.05183800309896469,0.2995857000350952
34,0.051795247942209244,0.2995515465736389
35,0.05175316333770752,0.2995181083679199
36,0.05171170085668564,0.29948535561561584
37,0.05167083442211151,0.2994532585144043
38,0.05163051187992096,0.2994217872619629
39,0.05159071087837219,0.29939085245132446
40,0.05155138671398163,0.2993604838848114
41,0.05151250958442688,0.2993306517601013
42,0.05147404968738556,0.2993013560771942
43,0.051435958594083786,0.29927247762680054
44,0.05139821022748947,0.2992439866065979
45,0.05136077478528023,0.2992159426212311
46,0.05132362246513367,0.2991883158683777
47,0.05128670483827591,0.29916104674339294
48,0.05125000700354576,0.2991340160369873
49,0.051213495433330536,0.2991073429584503
50,0.05117712914943695,0.29908090829849243
51,0.051140882074832916,0.2990547716617584
52,0.051104720681905746,0.29902884364128113
53,0.05106861889362335,0.29900315403938293
54,0.051032546907663345,0.2989776134490967
55,0.05099647119641304,0.2989521920681
56,0.05096035450696945,0.2989268898963928
57,0.05092418193817139,0.2989017963409424
58,0.05088789761066437,0.29887670278549194
59,0.050851501524448395,0.29885169863700867
60,0.05081494152545929,0.29882678389549255
61,0.050778187811374664,0.29880183935165405
62,0.05074121057987213,0.29877686500549316
63,0.0507039837539196,0.2987518906593323
64,0.05066646635532379,0.2987269461154938
65,0.05062863230705261,0.2987018823623657
66,0.05059044435620308,0.2986767292022705
67,0.050551872700452805,0.2986515164375305
68,0.05051287263631821,0.298626184463501
69,0.0504734180867672,0.2986006736755371
70,0.05043347179889679,0.2985750436782837
71,0.0503930002450943,0.2985491454601288
72,0.050351954996585846,0.2985231578350067
73,0.05031030625104904,0.29849693179130554
74,0.0502680167555809,0.2984704077243805
75,0.05022503435611725,0.29844367504119873
76,0.05018132925033569,0.2984166443347931
77,0.05013684928417206,0.2983893156051636
78,0.05009155720472336,0.29836174845695496
79,0.05004539340734482,0.2983337938785553
80,0.04999832808971405,0.2983054518699646
81,0.049950309097766876,0.2982768416404724
82,0.04990127682685852,0.298247754573822
83,0.049851179122924805,0.29821836948394775
84,0.04979997128248215,0.29818853735923767
85,0.04974757879972458,0.29815828800201416
86,0.04969395697116852,0.29812756180763245
87,0.049639035016298294,0.2980963885784149
88,0.04958275333046913,0.2980647683143616
89,0.04952504113316536,0.2980327010154724
90,0.04946582764387131,0.2980000972747803
91,0.049405042082071304,0.29796698689460754
92,0.049342598766088486,0.2979333698749542
93,0.04927842691540718,0.2978992760181427
94,0.04921243339776993,0.2978646159172058
95,0.04914453625679016,0.2978294789791107
96,0.04907463490962982,0.29779380559921265
97,0.04900263249874115,0.2977575659751892
98,0.048928432166576385,0.29772090911865234
99,0.04885191470384598,0.2976836860179901
100,0.04877296835184097,0.2976459860801697
101,0.04869147762656212,0.2976078391075134
102,0.04860730469226837,0.2975691854953766
103,0.048520319163799286,0.2975302040576935
104,0.04843038320541382,0.29749080538749695
105,0.048337340354919434,0.29745107889175415
106,0.04824104160070419,0.29741111397743225
107,0.048141300678253174,0.297370970249176
108,0.04803795367479324,0.2973306477069855
109,0.04793081060051918,0.2972903251647949
110,0.04781966656446457,0.2972501814365387
111,0.047704316675662994,0.29721012711524963
112,0.04758453369140625,0.2971704602241516
113,0.04746006429195404,0.29713135957717896
114,0.04733067750930786,0.2970930337905884
115,0.04719609394669533,0.29705560207366943
116,0.04705602675676346,0.29701948165893555
117,0.04691016674041748,0.29698485136032104
118,0.04675819352269173,0.29695209860801697
119,0.04659976065158844,0.2969217002391815
120,0.04643449932336807,0.29689404368400574
121,0.04626201093196869,0.2968696653842926
122,0.04608188569545746,0.29684919118881226
123,0.04589366167783737,0.2968333661556244
124,0.04569687694311142,0.2968228757381439
125,0.04549100995063782,0.2968187928199768
126,0.04527551680803299,0.29682213068008423
127,0.04504981264472008,0.2968340218067169
128,0.044813282787799835,0.2968559265136719
129,0.04456525295972824,0.2968895137310028
130,0.044305022805929184,0.296936571598053
131,0.04403182864189148,0.2969992160797119
132,0.043744854629039764,0.2970799505710602
133,0.04344325512647629,0.2971815764904022
134,0.043126095086336136,0.2973073124885559
135,0.04279239848256111,0.2974609136581421
136,0.04244112968444824,0.297646701335907
137,0.042071178555488586,0.29786965250968933
138,0.04168138653039932,0.2981354892253876
139,0.04127052053809166,0.298450767993927
140,0.040837280452251434,0.2988230586051941
141,0.040380317717790604,0.2992611825466156
142,0.03989822044968605,0.2997751235961914
143,0.03938954323530197,0.30037638545036316
144,0.03885280340909958,0.3010781705379486
145,0.038286514580249786,0.3018955886363983
146,0.0376892052590847,0.30284571647644043
147,0.037059467285871506,0.30394795536994934
148,0.03639599308371544,0.30522429943084717
149,0.035697661340236664,0.3066989481449127
150,0.03496360033750534,0.30839893221855164
151,0.034193333238363266,0.31035375595092773
152,0.033386897295713425,0.31259477138519287
153,0.03254503384232521,0.3151550889015198
154,0.03166942298412323,0.31806784868240356
155,0.030762936919927597,0.32136523723602295
156,0.029829951003193855,0.3250754177570343
157,0.028876733034849167,0.32921940088272095
158,0.027911748737096786,0.33380651473999023
159,0.026946045458316803,0.3388279974460602
160,0.02599341981112957,0.34425002336502075
161,0.02507038787007332,0.3500043749809265
162,0.024195687845349312,0.3559786081314087
163,0.023389063775539398,0.3620070219039917
164,0.02266918681561947,0.36786362528800964
165,0.022050488740205765,0.37326565384864807
166,0.02153938077390194,0.37789255380630493
167,0.021130867302417755,0.38143178820610046
168,0.020807582885026932,0.383645236492157
169,0.02054302766919136,0.3844298720359802
170,0.02030877023935318,0.38383933901786804
171,0.020082179456949234,0.3820590376853943
172,0.01985049992799759,0.3793531060218811
173,0.019610051065683365,0.3760093152523041
174,0.019362391903996468,0.372296005487442
175,0.01911032199859619,0.3684368133544922
176,0.018855396658182144,0.364600270986557
177,0.018597261980175972,0.36090099811553955
178,0.018334170803427696,0.3574066758155823
179,0.018063895404338837,0.35414811968803406
180,0.017784535884857178,0.35112881660461426
181,0.017494941130280495,0.3483339250087738
182,0.017194772139191628,0.34573686122894287
