epoch,loss,val_loss
0,0.00097571936710138,0.09077126683112091
1,2.215136995334932e-05,0.0042791189172799535
2,4.600084215304889e-06,0.006432911154118081
3,9.36773160227622e-06,0.38541328093385935
4,0.00038343355035608175,0.00973920915170804
5,1.9990789886299655e-05,0.014347926144090969
6,1.3592729456522124e-05,0.029514614769652305
7,4.774724880703296e-06,0.05967393613655804
8,3.5528994525684695e-05,0.07778120175629057
9,3.111619703812796e-06,0.8851530442958058
10,0.0009775338855824137,0.0964944723773061
11,0.00015664597494027376,0.06080335753088434
12,1.7265193371129417e-05,0.7562126863089191
13,0.0010286037646332063,0.039896913853876864
14,0.0004315137631398666,0.008788255003819708
15,0.003509193325567522,0.003013584917599193
16,0.0004444180408863374,0.08270279498270254
17,0.000251239558970654,0.018286516909113686
18,9.876293165601502e-05,0.01073358604953179
19,1.5709941733148103e-05,0.01963018786388106
20,0.02000423453468035,0.0101486961952319
21,0.004784360309688649,0.027534163956932034
22,0.000314895070915149,0.02519905865240949
23,0.00014303520730880767,0.6407666467126281
24,0.0005972713518044415,0.17519774480224307
25,4.983823894247785e-05,0.35109504689786714
26,0.0007547666691818696,0.3430203712334971
27,0.0007698989572658626,0.010085295847990297
28,0.0003964205697663348,0.015197414334253406
29,0.00026806898156639104,0.028623831192403217
30,4.720335501836215e-05,0.040292188582467504
31,1.8875604558848514e-05,0.030402321831673268
32,0.004802983481915522,0.00401763722241867
33,0.0035716982040635433,0.29132842214981675
34,0.0012416590473952164,0.02835757718790737
35,0.0008710934990047599,0.03491337035540553
36,3.414289748206878e-05,0.012082538333777875
37,0.00020404899257499908,0.015135188603167976
38,0.0015785761551641757,0.0648807848783006
39,0.00015431071136708053,0.04577137134167386
40,1.5492472438216942e-05,0.004373120499035119
41,0.00018245709800614329,0.799917368803399
42,2.8458509610325934e-05,0.031079148309825895
43,1.4288009436966651e-05,0.27132709951028416
44,2.922832296189526e-05,0.012408195738716973
45,0.008256344529309302,0.8228959921825808
46,0.00039273251109234175,0.2761716235543189
47,8.82438632696334e-05,0.05303077997548889
48,0.0008438954581325992,0.2094330622775425
49,0.00011172515194539811,0.021895076770367942
50,0.00018837720324535895,0.7296693096468004
51,0.0006114205009398836,0.06132135635814712
52,0.0040718536215155,2.737838790371258
53,0.035971492597660006,0.18915805378143014
54,0.0050192344715967365,0.3749056001700226
55,0.0014908155561430072,0.10628998234357294
56,0.0004302887820605101,0.31438379643647757
57,0.003252847745530023,0.24362561236596064
58,0.004520986722246072,0.284695591922814
59,0.0034484280502640133,0.8002359524569741
60,0.0007791999455585965,0.46733117050140205
61,5.3033219199279725e-05,0.06243218142382218
62,0.0004557288892668985,0.17402652649953962
63,0.0007520387883101351,0.03203824033374424
64,0.00024431898166721923,0.22897723443978565
65,0.0006394918686151505,0.021597389886059342
66,0.00013660247035594713,0.04208413229207881
67,0.0001775172160785971,0.015769768683321778
68,5.2867424841891444e-05,0.18738482991392127
69,9.793006748053843e-05,0.07319988328927692
70,0.0005414425988985002,0.07593815570208613
71,9.016723879490173e-05,0.15584006530068875
72,0.0008210547495588683,0.1196933258050754
73,0.0008558903527687666,0.550857411182264
74,0.0003922678636413435,0.3250362375544592
75,8.838130692104016e-05,1.3849312197594164
76,0.00029988145901606593,0.9660577680988799
77,2.3061580582498186e-05,1.1705090067943091
78,9.824438453919338e-05,0.044998293724391035
79,0.00012709384006297602,0.1195320867086167
80,5.441515449942425e-05,0.0075255060115428695
81,5.429115395473045e-05,0.006268477664451641
