epoch,training_loss,val_loss
0,0.05385228991508484,0.3021475076675415
1,0.05326439440250397,0.30207934975624084
2,0.053059171885252,0.30196696519851685
3,0.052887316793203354,0.30184033513069153
4,0.05272667482495308,0.30170947313308716
5,0.052573442459106445,0.30157873034477234
6,0.05242682248353958,0.3014504313468933
7,0.052286650985479355,0.3013259172439575
8,0.05215289071202278,0.3012057840824127
9,0.05202546715736389,0.3010904788970947
10,0.05190426856279373,0.30098018050193787
11,0.05178913101553917,0.3008749783039093
12,0.05167984962463379,0.30077484250068665
13,0.05157618597149849,0.3006795644760132
14,0.05147787183523178,0.300588995218277
15,0.05138464644551277,0.3005030155181885
16,0.05129621550440788,0.3004212975502014
17,0.05121227353811264,0.30034375190734863
18,0.051132526248693466,0.3002699911594391
19,0.051056697964668274,0.30019980669021606
20,0.05098447576165199,0.30013301968574524
21,0.050915591418743134,0.3000693619251251
22,0.05084977298974991,0.3000085949897766
23,0.05078675225377083,0.2999504506587982
24,0.0507262721657753,0.2998948097229004
25,0.050668105483055115,0.29984137415885925
26,0.05061200261116028,0.2997899651527405
27,0.050557754933834076,0.2997404634952545
28,0.050505153834819794,0.2996926009654999
29,0.050453998148441315,0.29964616894721985
30,0.05040410906076431,0.29960116744041443
31,0.05035530775785446,0.29955732822418213
32,0.05030742287635803,0.299514502286911
33,0.05026029795408249,0.2994725704193115
34,0.05021379142999649,0.29943138360977173
35,0.0501677468419075,0.29939088225364685
36,0.050122037529945374,0.29935091733932495
37,0.05007652938365936,0.2993113398551941
38,0.050031110644340515,0.2992720901966095
39,0.04998565465211868,0.2992330491542816
40,0.049940042197704315,0.2991941571235657
41,0.04989417642354965,0.29915526509284973
42,0.04984794557094574,0.299116313457489
43,0.04980125278234482,0.29907718300819397
44,0.049753982573747635,0.2990379333496094
45,0.049706052988767624,0.29899826645851135
46,0.04965735971927643,0.29895827174186707
47,0.049607813358306885,0.29891785979270935
48,0.049557313323020935,0.29887688159942627
49,0.049505770206451416,0.29883530735969543
50,0.049453094601631165,0.2987930476665497
51,0.049399182200431824,0.2987501323223114
52,0.04934394359588623,0.29870641231536865
